X	Y	N	BB	BW
0.1944444 0.810308 NA 0.2362639 0.9488703
0.4226804 0.5816195 NA 0.1978122 0.8626213
0.2229508 0.6299413 NA 0.09226512 0.7842113
0.3220077 0.704959 NA 0.3332597 0.881495
0.1912709 0.6328802 NA 0.2465971 0.7242392
0.2181818 0.6779345 NA 0.1815946 0.816448
0.07692308 0.9051891 NA 0.4116027 0.9463213
0.2878788 0.6436382 NA 0.4731889 0.7125432
0.4385965 0.4636883 NA 0.06030665 0.7788303
0.3931624 0.3838652 NA 0.05168365 0.5990814
0.5112782 0.4994263 NA 0.093544 0.9240417
0.2954364 0.5661176 NA 0.1570651 0.7376408
0.5833333 0.4236262 NA 0.09711512 0.8807418
0.4656489 0.3162892 NA 0.03079615 0.565076
0.3283582 0.6907912 NA 0.3681777 0.8485133
0.1927711 0.5476606 NA 0.1361286 0.6459369
0.2627737 0.7247561 NA 0.2079777 0.9089544
0.4493671 0.5644831 NA 0.1204429 0.9268607
0.2747253 0.6580236 NA 0.1217630 0.8611526
0.1254181 0.4700081 NA 0.1104071 0.5215761
0.1835443 0.7480065 NA 0.1698621 0.877977
0.2111111 0.698032 NA 0.2046629 0.8300604
0.1065292 0.7880721 NA 0.2063078 0.8574363
0.1012658 0.9047047 NA 0.7206583 0.9254423
0.372549 0.4689662 NA 0.05760971 0.713209
0.1016949 0.8272531 NA 0.2625220 0.891185
0.5842697 0.5591692 NA 0.2815093 0.9493939
0.4114286 0.6375235 NA 0.2827769 0.8855016
0.3957219 0.6810336 NA 0.5331085 0.7779049
0.3282024 0.6714753 NA 0.1209850 0.9404139
0.2897527 0.6491642 NA 0.2076423 0.8292875
0.2521739 0.4941606 NA 0.03998850 0.6473117
0.4649123 0.7067994 NA 0.4108313 0.9639521
0.2877583 0.6849539 NA 0.2447713 0.8627956
0.3728814 0.7459162 NA 0.4068213 0.9475402
0.3770492 0.5207724 NA 0.1041652 0.7729294
0.2019231 0.4407949 NA 0.1377037 0.5174806
0.04621849 0.948087 NA 0.7231519 0.958987
0.4375 0.1784584 NA 0.1270556 0.2184384
0.4395604 0.6770807 NA 0.3583482 0.927067
0.4343434 0.4927178 NA 0.2022107 0.7157857
0.3694581 0.6727094 NA 0.3091300 0.8857442
0.3071895 0.5091226 NA 0.1901507 0.6505535
0.2790698 0.5234523 NA 0.1811996 0.6559373
0.1760563 0.5889282 NA 0.02600172 0.7092117
0.2965300 0.746042 NA 0.4133888 0.8862635
0.5932203 0.590288 NA 0.3744396 0.905067
0.1839465 0.1564803 NA 0.0555144 0.1792390
0.2970297 0.2896908 NA 0.03974856 0.3953002
0.09836066 0.6567136 NA 0.07511845 0.7201603
0.2881356 0.6218502 NA 0.1944292 0.794854
0.3083700 0.5216342 NA 0.1345779 0.694207
0.4320988 0.7103956 NA 0.417874 0.9329663
0.1842105 0.3630898 NA 0.03532436 0.4371013
0.6216216 0.3362794 NA 0.06107961 0.7883934
0.2765957 0.6529327 NA 0.4058475 0.7474065
0.1474104 0.7860862 NA 0.284318 0.8728405
0.05494505 0.6564375 NA 0.4182728 0.6702843
0.02127660 0.9180773 NA 0.3523529 0.9303757
0.4 0.6098759 NA 0.2271278 0.8650413
0.008264463 0.726583 NA 0.2999680 0.7301381
0.01515152 0.9074568 NA 0.1739290 0.9187419
0.3115578 0.6703534 NA 0.1579074 0.9022633
0.4846154 0.5120829 NA 0.1712678 0.8325509
0.3566434 0.7499383 NA 0.4383344 0.9226752
0.2962963 0.5879284 NA 0.1423118 0.7755565
0.1053284 0.629712 NA 0.8388292 0.605093
0.06050955 0.2528831 NA 0.9232743 0.2097053
0.1330049 0.1480976 NA 0.76412 0.05359418
0.0625 0.08687323 NA 0.6582884 0.04877889
0.3548387 0.5059399 NA 0.94109 0.2666074
0.1061452 0.6784878 NA 0.9555705 0.6455843
0.4059406 0.5094134 NA 0.7940839 0.3148886
0.07894737 0.3228423 NA 0.8931563 0.2739583
0.2631579 0.3994276 NA 0.847303 0.2394722
0.02150538 0.2504955 NA 0.7602373 0.2392923
0.3968254 0.4047073 NA 0.8325825 0.1232104
0.1761518 0.4205099 NA 0.9375408 0.3099605
0.2936508 0.2744687 NA 0.6566786 0.1155725
0.2628205 0.4598476 NA 0.911925 0.2986722
0.2438392 0.3499759 NA 0.7168193 0.2316798
0.2820513 0.2084228 NA 0.5378585 0.07900159
0.05405405 0.1440148 NA 0.7947265 0.1068313
0.09782609 0.4855995 NA 0.801024 0.4513968
0.11 0.2868090 NA 0.755423 0.2288905
0.3153153 0.4291733 NA 0.8094129 0.2540629
0.2927928 0.4547136 NA 0.8043793 0.3099475
0.442446 0.3051731 NA 0.5962924 0.07415596
0.2228164 0.3688345 NA 0.9665349 0.1974754
0.3636364 0.4389063 NA 0.6133281 0.3392367
0.1157025 0.3334857 NA 0.7511535 0.2788375
0.46 0.3997141 NA 0.6860511 0.1557973
0.02941176 0.1627711 NA 0.6436831 0.148198
0.3763441 0.4979439 NA 0.9081222 0.2504225
0.4074074 0.7586464 NA 0.9524508 0.6254059
0.1895833 0.5110687 NA 0.8390308 0.4343475
0.4554455 0.3437856 NA 0.7275879 0.02278736
0.2357414 0.2184853 NA 0.645736 0.0866965
0.02118644 0.178377 NA 0.7950861 0.1650283
0.05381166 0.112709 NA 0.7075717 0.07887794
0.5213675 0.2651228 NA 0.3524544 0.1699937
0.4805195 0.5186284 NA 0.609277 0.4347784
0.3333333 0.298907 NA 0.732622 0.08204944
0.1502732 0.2868390 NA 0.6386832 0.2246157
0.08 0.3290264 NA 0.9191294 0.2777130
0.1844380 0.399272 NA 0.9216004 0.2811483
0.4181818 0.4173807 NA 0.7912634 0.1486524
0.1891892 0.7631409 NA 0.9013111 0.7309011
0.347973 0.309794 NA 0.6574503 0.1242572
0.09146342 0.1139993 NA 0.9047165 0.03439688
0.0516129 0.1316921 NA 0.4535826 0.1141742
0.02272727 0.2613679 NA 0.8879784 0.2467955
0.01030928 0.1234939 NA 0.2896406 0.1217632
0.4130435 0.5160064 NA 0.9079433 0.2401989
0.2164557 0.3301674 NA 0.7836329 0.2048967
0.1981132 0.1823569 NA 0.6235423 0.07335811
0.2341463 0.7335358 NA 0.7770203 0.7202412
0.3271605 0.7038315 NA 0.939589 0.5891971
0.2511848 0.3379794 NA 0.857277 0.1637846
0.5289855 0.4931348 NA 0.6344482 0.3344289
0.1282051 0.3795335 NA 0.8883071 0.3047138
0.2049180 0.2814097 NA 0.710523 0.1708135
0.3018868 0.3185094 NA 0.8776421 0.0767223
0.3426573 0.2942512 NA 0.6214449 0.1236927
0.4226804 0.4958191 NA 0.8775432 0.2163426
0.3921569 0.4825868 NA 0.6657735 0.3644019
0.2957746 0.3971743 NA 0.792861 0.2309859
0.3756906 0.2809482 NA 0.6064506 0.08507071
0.1159420 0.3304208 NA 0.7985659 0.2690248
0.07222222 0.3228839 NA 0.8042859 0.2854095
0.2558140 0.470873 NA 0.9403954 0.3094746
0.5059102 0.5582195 NA 0.9019787 0.2062363
0.1813725 0.323642 NA 0.8321942 0.2109688
0.1437126 0.2869362 NA 0.8394074 0.1942138
0.09774436 0.1231059 NA 0.8887732 0.04015863
0.3203125 0.3971844 NA 0.9475132 0.1378341
0.376 0.3079994 NA 0.6548074 0.09902539
0.09053498 0.1537913 NA 0.8649374 0.0829985
0.078125 0.1108631 NA 0.8858593 0.0451854
0.04964539 0.1606505 NA 0.7883226 0.1278617
0.1702128 0.2506775 NA 0.6227107 0.1743629
0.04395604 0.7067381 NA 0.95698 0.6952327
0.3333333 0.5846701 NA 0.964842 0.3945842
0.1803279 0.2846864 NA 0.870696 0.1557643
0.3714286 0.4662761 NA 0.73547 0.3072069
0.2296891 0.4329437 NA 0.862898 0.3047411
0.5555556 0.5670247 NA 0.8897444 0.1636251
0.3714286 0.7123255 NA 0.8764246 0.6153578
0.01030928 0.3323607 NA 0.8526125 0.3269414
0.3503326 0.4389579 NA 0.7967216 0.2460342
0.07751938 0.2111411 NA 0.5283055 0.1844886
0.3439490 0.1644172 NA 0.4649029 0.006881085
0.04411765 0.08880007 NA 0.5655541 0.06679604
0.0125 0.09228432 NA 0.8628637 0.08253015
0.2689076 0.4506702 NA 0.8774765 0.2936839
0.2293578 0.5225621 NA 0.9374866 0.3990727
0.5614035 0.5646782 NA 0.7908572 0.2751691
0.1681261 0.3526576 NA 0.4063617 0.3418038
0.4634146 0.6829359 NA 0.7020558 0.6664233
0.3595506 0.5519599 NA 0.9355358 0.3366191
0.373057 0.5115948 NA 0.783071 0.3500553
0.4064171 0.339194 NA 0.6787198 0.1067259
0.559322 0.7237235 NA 0.8557385 0.5561661
0.3130512 0.2666415 NA 0.6708016 0.08246064
0.1752577 0.1386932 NA 0.4428682 0.07405595
0.3372781 0.5768809 NA 0.9256033 0.3994061
0.300578 0.4953352 NA 0.9680592 0.2921811
0.5968992 0.5441479 NA 0.7541973 0.2331133
0.4305556 0.6177027 NA 0.9340317 0.3785271
0.3721804 0.4333155 NA 0.7999373 0.2159768
0.3873239 0.3532272 NA 0.7518689 0.1012124
0.3776224 0.4558642 NA 0.8291564 0.2293723
0.4810127 0.3849558 NA 0.691806 0.1005581
0.5238095 0.3032609 NA 0.5317975 0.05187063
0.372093 0.2586311 NA 0.5915627 0.0613384
0.447205 0.7755235 NA 0.990935 0.6012581
0.153719 0.2238537 NA 0.5556962 0.1635777
0.2615385 0.5443605 NA 0.8292148 0.4434746
0.4659091 0.4999196 NA 0.7618623 0.2714165
0.2120344 0.4633178 NA 0.9675367 0.327637
0.55 0.4944528 NA 0.8607872 0.04671069
0.3430233 0.3812267 NA 0.8736194 0.1241367
0.2285714 0.2792445 NA 0.8373833 0.1138701
0.2556391 0.4606414 NA 0.9373249 0.2969319
0.5510204 0.4460415 NA 0.6709932 0.1699644
0.1428571 0.4148892 NA 0.9359507 0.3280456
0.5365854 0.5526893 NA 0.9213794 0.1257849
0.4873418 0.2736353 NA 0.4777122 0.07963633
0.4184397 0.6147255 NA 0.9349491 0.3843207
0.2906977 0.4036985 NA 0.6873066 0.2874657
0.1 0.1882791 NA 0.8756405 0.1119056
0.5147929 0.4117368 NA 0.7033036 0.1023915
0.0909091 0.2019489 NA 0.8966913 0.1324746
0.2927484 0.4745126 NA 0.8276915 0.3283234
0.2911392 0.5790954 NA 0.9511547 0.4262853
0.1882613 0.1957258 NA 0.3414441 0.1619303
0.4117647 0.4759271 NA 0.9018923 0.1777514
0.2426036 0.524015 NA 0.8882466 0.4073470
0.5801105 0.7406346 NA 0.7792507 0.6872833
0.2428571 0.4201081 NA 0.7538438 0.3130608
