X.1.4 Y.1.4 X.1.10 Y.1.10 X.05.05 Y.05.05 BB BW X.4.1 Y.4.1 X.1.1 Y.1.1 X.05.2 Y.05.2 X.2.05 Y.2.05
0.318746188330372 0.720920034986779 0.131915309243148 0.7767937191826 0.0376730273675926 0.804977836931948 0.51718411875926 0.816244340863852 0.66250254357749 0.618116183036711 0.740447382908314 0.594805982074528 0.917068737673796 0.541985560489949 0.326803152616933 0.718510517457751
0.329491397935593 0.610313363046468 0.0247755512516253 0.761023677177755 0.962407075593712 0.297277721360917 0.278684525411178 0.773277490533845 0.813059735375248 0.37114386519275 0.858772494830191 0.348534655949991 0.779201138982009 0.387890088777774 0.336772366209619 0.606712247358853
0.346844225258474 0.639590110853451 0.0761464799621725 0.82818346281456 0.988261799002685 0.192718674570247 0.184540746565514 0.881234218299748 0.923074128869737 0.238134498789437 0.288864707108587 0.679984062642774 0.859408160683503 0.282490163196426 0.16882259474171 0.763616618661964
0.109755175945207 0.807782076167782 0.026704827837261 0.852407243524019 0.987728676895454 0.336023494694752 0.329429785460553 0.86675645985612 0.839618266482525 0.415607168965294 0.448309540050104 0.625867785601191 0.590015268161302 0.549725517972399 0.653893889298165 0.515401830911954
0.215312393664032 0.616812538372034 0.274239690382789 0.585982972191196 0.554086691595419 0.439572698433504 0.206279901752407 0.729459614678643 0.433062693374801 0.502889999079752 0.817808664403856 0.301598712407245 0.881891942254635 0.268071641497902 0.0951810140285338 0.679662839083167
0.0843949906643322 0.670167730786547 0.205506781001409 0.598703646186714 0.871543985465765 0.205696995108372 0.129899325331695 0.719966439366875 0.762925219772654 0.269789356710969 0.445834209676832 0.456894333924711 0.702159754746519 0.305645059291947 0.393297147797292 0.48789472640786
0.495809048325772 0.632627683030283 0.0356598434659568 0.781186465865952 0.940873055936141 0.488939143408218 0.469850059367324 0.792699216264004 0.879307606835314 0.508815496744385 0.348969966871664 0.680034556677225 0.585653922441397 0.603621341170565 0.061572919252316 0.772820451195726
0.0182706752589645 0.775056498722351 0.232111474013902 0.667511066134159 0.894747847377826 0.33425606597976 0.281322349165682 0.784245239532544 0.37743564147627 0.594424215793828 0.0776553796604276 0.745190571541186 0.737328541662695 0.413425838209558 0.275295062151957 0.645793051171357
0.350589331658926 0.640241491900575 0.108228112623184 0.707057544778035 0.0543889668733959 0.721900345221139 0.461206835581802 0.736894724689198 0.836593655859407 0.506255985664679 0.126910741906613 0.70190697014791 0.93002610791338 0.480497790183791 0.131401790962373 0.70066884231385
0.0269380232439146 0.843476506216109 0.149476847008012 0.767215951010332 0.529869628712953 0.530483103101375 0.23790315144076 0.860241059242028 0.680195029104278 0.436929907932449 0.500678423792124 0.548649896498001 0.734379966398613 0.40320856742235 0.21704595663876 0.725165132690737
0.132695234352766 0.776409654100792 0.0327131929397054 0.808454615759426 0.218878583126922 0.74878727244056 0.498432253672495 0.818939428818539 0.6672552775804 0.605079324699956 0.531690938165411 0.648528668176393 0.651206511455482 0.610223069395233 0.334543845380822 0.711715725973037
0.0363402374223576 0.743036921214524 0.0525967889323635 0.738880889131055 0.237083590769785 0.69171633107943 0.496674653770802 0.752327402812373 0.976248163268324 0.502746876126041 0.656412838492543 0.584513656145574 0.791414703538267 0.550000058220895 0.112582963247679 0.723545258762858
0.079687321541128 0.693659799537679 0.150038304439956 0.676251082114943 0.099687208122096 0.688710723353832 0.465923630124202 0.713378842623108 0.714663076682081 0.536531739117622 0.253360442118719 0.650683480579804 0.715202595269643 0.536398232430889 0.0906441037761261 0.690948486661414
0.120630655356973 0.776961029857846 0.0202532877741484 0.844920749466423 0.00165747774026567 0.857510898682622 0.181590823072866 0.858633081154612 0.774068184741875 0.334556209447735 0.0372748931404203 0.833396403333066 0.826499029713806 0.299058311774805 0.262887559784541 0.680647094056486
0.0635286472929705 0.872248764306287 0.20487601342315 0.789601627233219 0.911559698514515 0.376397016577397 0.324685138812922 0.909394563090065 0.408764075241868 0.670386355990214 0.304205983411521 0.731522457667853 0.781010588599147 0.452730311475905 0.112117718893209 0.84383827622475
0.316971883564859 0.619793529830324 0.00599830766897251 0.841994858161109 0.98529265200418 0.142255327201857 0.131746420612352 0.84628085554189 0.488583594152736 0.497171053178122 0.242331692250446 0.673126516754199 0.502447226562013 0.487265010428488 0.329116308131719 0.611115920284897
0.234180597257154 0.806417221918292 0.144636045393977 0.83001571753918 0.970721356336555 0.612309891923498 0.60459382288411 0.868132978867014 0.816159131633965 0.653043090168459 0.426050598034635 0.755851963854955 0.820522352655777 0.651893210583004 0.131907177443530 0.833370272655459
0.274706264293947 0.7075479521909 0.209800221429273 0.733029258124864 0.925209125098275 0.452168611909234 0.422806643742216 0.815394218170245 0.70802968696915 0.53743056073999 0.84663488669321 0.483015881577209 0.819561257241046 0.493644652094797 0.196262085081071 0.73834416223608
0.097844370918184 0.786631061204304 0.137941754624139 0.770913811557717 0.0491553224248099 0.805716045297954 0.433006861023714 0.824983798019049 0.982426489801897 0.439895271723423 0.201740354998037 0.745906231598567 0.613430946749878 0.584533014453883 0.113801411970572 0.78037626912908
0.0371254750737858 0.684095983453406 0.0819533496457914 0.664459790295729 0.061683194401788 0.673338834584746 0.262322916169397 0.700358253449017 0.844493036901914 0.330440461199397 0.681357273366302 0.401899690402087 0.91288223662628 0.300483575031851 0.419311042844415 0.516685199371595
0.23149917303734 0.698042260133152 0.315397589222894 0.636906298013754 0.000144537838010396 0.866628138827354 0.138043161437351 0.866733462147998 0.6172399048735 0.416956730255116 0.596950829029083 0.431741183033325 0.773138636641578 0.303354836522627 0.173208157196285 0.7405183579951
0.163508193901312 0.789439754106962 0.0278701683739638 0.865211454702648 0.0446173286331836 0.855855960120241 0.322148915597407 0.880780614201786 0.570730788820176 0.561952304197354 0.19267542893067 0.773146012058919 0.830155577914718 0.417029393605387 0.301834078701645 0.712166530119998
0.0734464542172443 0.849955656560246 0.10692095173302 0.844339193379264 0.827566479087381 0.723426875904816 0.694495402895658 0.862278748361412 0.99690373939929 0.695014903857679 0.253953085513785 0.819669650082558 0.780986658537216 0.731242194027917 0.0443192098423836 0.854842723065658
0.300529160581988 0.633384624522547 0.091026651164894 0.735482429629304 0.947505648203578 0.318090647731388 0.292508337935536 0.779842859086745 0.685812732924432 0.445622639287615 0.721247198758647 0.428354200848049 0.676101825975844 0.450355099475349 0.244407070425218 0.660734856455102
0.184385535797549 0.774768629673312 0.0429286588578745 0.85672342267255 0.149965804895745 0.794710126913844 0.302232291907272 0.881594672671461 0.471494742758513 0.60842835598909 0.358508452307433 0.673888362218542 0.941859560752239 0.335916675208531 0.565165916784574 0.554158801596375
0.205675640702184 0.658119568169143 0.0373621414643594 0.768499688236405 0.971079127270483 0.156167382932157 0.137201052728164 0.793001808859415 0.980691640119215 0.149863489737637 0.275721076410264 0.612183718468242 0.822601635113988 0.253539034556859 0.0494043708434656 0.760602385104082
0.280960045492428 0.684055929509813 0.0492231902317248 0.80372068057156 0.9977447579608 0.313921174354452 0.312756607859834 0.829138652170932 0.9724466249107 0.326984676016117 0.033944466849789 0.811610338985988 0.602266967929054 0.518138804050681 0.361582917844252 0.642423725866545
0.398467834400041 0.766030384189427 0.0655000840658379 0.873683170188482 0.928282224079947 0.594734530299123 0.571547244516339 0.894860195668524 0.866359876740803 0.614754827159612 0.888559172162786 0.607577507443231 0.603936009067483 0.699599862269843 0.456165091601795 0.747376113690141
0.252055238754012 0.594532546570375 0.0414114594257661 0.690543146796539 0.77197411790307 0.357555580931013 0.253622287116004 0.709418325965791 0.678014006358923 0.40038222758272 0.601977385114878 0.435039418353277 0.728241905925196 0.377488549920667 0.408400663740877 0.523270921169075
0.285482425230902 0.794783183029476 0.0706127561518668 0.862211859442002 0.334822136250177 0.779299790595048 0.570559007757688 0.88437098830169 0.95169547776816 0.585717545548494 0.794330366887152 0.635100602662589 0.399350753377669 0.759049937452504 0.397844675896309 0.759522562609783
0.0327888858012496 0.871087374819066 0.0660749547537175 0.864352851468951 0.809718521149348 0.713896966479783 0.675398726743394 0.87772130679127 0.914111929879798 0.692775822685446 0.546090330695733 0.767234902145711 0.792951893399893 0.717289233864755 0.349301663569814 0.80704969300281
0.34078003150501 0.638927364276447 0.00495592662006335 0.726443313647972 0.984032964049988 0.471295290643798 0.467134272153797 0.727734830894237 0.934865130469295 0.484108455546984 0.787523815408349 0.522505684577418 0.523539636529292 0.591300109091937 0.172302995572872 0.682832573975295
0.22911367424861 0.688112057855305 0.00582335209574415 0.801396865563997 0.905686555081449 0.344857464610586 0.297008187629258 0.804351303159079 0.855138072711907 0.370502889141254 0.30283410102129 0.650710506858265 0.706792620850755 0.445764932863170 0.446850280703096 0.577644889571795
0.453323695553794 0.557635973712013 0.0302868995244803 0.590354460887663 0.884251454567788 0.524307184137987 0.5153549668962 0.592696908502109 0.984693071905585 0.516538834435044 0.535327987046912 0.551293602587918 0.869488627301254 0.525448969862373 0.161006967364702 0.580244317034044
0.165700129886674 0.552859641268922 0.0686120040560874 0.583540048987345 0.481696067910038 0.453003102346342 0.28921607048696 0.605221837988938 0.94843191585636 0.305511882495378 0.986843965481967 0.293373453272114 0.923643229610569 0.313345250317845 0.158653768353667 0.555086332153256
0.01676085024786 0.613934846527143 0.0871914193698898 0.582752902486162 0.376244676485522 0.454779458559757 0.178622331966146 0.621355429677657 0.952792252514836 0.199522764246236 0.544450495159253 0.380309175405235 0.907621873793434 0.219521185942364 0.311484095569979 0.483451111158092
0.266144919490934 0.658755187298415 0.0327685929064759 0.83563179604853 0.432116232629481 0.532965037768723 0.10256424945061 0.860467209612694 0.958744422168656 0.133831974012183 0.202396619133651 0.707070212844502 0.645020431310258 0.371604315357625 0.432085261182697 0.532988511119921
0.12647373717052 0.669104640345438 0.0825968757268877 0.679722125967441 0.0496034718269367 0.687705992178536 0.457725516340643 0.699709224214642 0.745715463187796 0.519258231413482 0.542118237819523 0.568525442920956 0.485217156268751 0.582294577616652 0.0744179153840297 0.681701301117761
0.478004786389956 0.58006008769211 0.181218427411383 0.738413099481255 0.929227372297646 0.339306248089504 0.30154488066187 0.835103809495851 0.969312870494226 0.317918272609961 0.155707152560353 0.75202486796396 0.669815787355227 0.477717615478507 0.105144457822674 0.779003045207155
0.0580593328668884 0.75572165015259 0.174879775055513 0.693133413325323 0.96262584942043 0.271087092164403 0.251063351936514 0.78682777513745 0.997982255691173 0.2521443875523 0.690683415159583 0.416784173600023 0.696481295866564 0.41367787538726 0.187023366852092 0.686627308870842
0.498165715779958 0.498437916964412 0.131528365159043 0.669917074965398 0.972114696914806 0.276768269606358 0.263726095137354 0.73143392062371 0.794974776715259 0.359617996489715 0.744515712605789 0.383218095640432 0.846958214996558 0.335304935609864 0.419506339847987 0.535227522635668
0.199912864201252 0.637599301512535 0.0864522660417645 0.706117149486298 0.0142078427311521 0.74974491536843 0.154433783035682 0.75832490546261 0.994198606084115 0.157937193319186 0.660923853749409 0.359198857583148 0.943602400895072 0.188491792461341 0.319832867798659 0.565180675938655
0.596506368822705 0.570180235549057 0.146785310632391 0.778285701109937 0.00255969265297035 0.845025158444202 0.38346620818086 0.846209639405317 0.603422094418878 0.566980028957277 0.250917955068871 0.730099003920923 0.480841059481560 0.623703597667217 0.301466380974537 0.70670805187434
0.0806651567336121 0.69712921734821 0.0265332891532632 0.730544769377102 0.653980199125802 0.343222369416768 0.129624664848812 0.746923744347484 0.62007474113848 0.364152177422323 0.59546359279193 0.379344616642054 0.688928401150056 0.321648876477062 0.259869060511095 0.5865068125038
0.42904872237291 0.510253681637102 0.103491694415198 0.700391889001756 0.962152870929537 0.198899729977413 0.1767955065776 0.760835140301471 0.772297574603618 0.30978274770414 0.430969642708078 0.509131788028138 0.66493767763258 0.372485182607737 0.524254361110553 0.454649815260322
0.292504836366394 0.532760409222911 0.0205660113365609 0.60179704182139 0.0239067318770685 0.60094893895655 0.353149852798629 0.607018099051826 0.746869628758147 0.417411616219219 0.83258470101282 0.395651281148459 0.747139030249114 0.417343223735169 0.310216679947776 0.528263934554995
0.0539956834314351 0.778426247656587 0.110051092279419 0.756248614170737 0.0614535654748661 0.775475628297295 0.404151267952385 0.799788976099222 0.543447876194043 0.584780503864545 0.896370655158535 0.445150944442221 0.447240592389778 0.622843733135897 0.351131328993874 0.660868181837533
0.208256182570628 0.750014042067917 0.103668583706066 0.820502197492988 0.705337156262436 0.414999936066619 0.216408128310676 0.890370970849503 0.649212901778727 0.452825598153832 0.470422941725701 0.573323387848573 0.407442359384128 0.61576996014825 0.186467881020131 0.764698547714984
0.0245265010021216 0.762454999324065 0.278640163532089 0.60197076903309 0.0297008817255259 0.759187144698066 0.146399522033635 0.777944590068097 0.90517197779559 0.206287691768293 0.924646899104118 0.193988401265532 0.931211517893198 0.189842548645763 0.151105094820666 0.682514912679226
0.0926322775971536 0.756936280305733 0.00640860426169625 0.81319736729414 0.103001967568163 0.75017004074607 0.16487736671748 0.817378991990629 0.668937024216278 0.380896496484124 0.359949860256165 0.582511123156638 0.557336864652608 0.453715781980161 0.281821461521328 0.633490030311108
4.93615843042495e-05 0.77780574977719 0.141061768942901 0.742073952023282 0.140188935871674 0.742295123304294 0.524423549976162 0.777818257741419 0.862543438960635 0.559254315091149 0.181068045785651 0.731936573193938 0.696732956157492 0.601269813925468 0.160334486491004 0.737190347392338
0.054843167787796 0.670624867079072 0.213146995105263 0.615749510577943 0.9853089212861 0.348082823715112 0.3429902230151 0.689636020725858 0.472343160994207 0.5259002488898 0.890357590978965 0.380997303353126 0.801726468748856 0.411720909420582 0.316225066896220 0.58001793015548
0.0762230076488762 0.736084376685593 0.115727555904038 0.717081710962273 0.257053780338304 0.649100298201468 0.291724773453101 0.772749530414782 0.907816848413323 0.336067151541044 0.66531371162273 0.452717163978184 0.551707687741875 0.507364474004856 0.104340482708749 0.722559175078542
0.538828376500007 0.518794738401562 0.0391081644063357 0.723854439383252 0.977152399307297 0.338928903731048 0.32955341310087 0.739902436452466 0.94401460360015 0.3525269658355 0.89626583759673 0.372120625331248 0.861948567727351 0.38620268350624 0.383787240154151 0.582415717280406
0.241664371287135 0.702119203524887 0.032082428643288 0.827704000913859 0.149110347520172 0.757579030720307 0.247712563890947 0.84692829691039 0.754082793752964 0.395070022894358 0.677342494251207 0.441054017712435 0.942199772207056 0.282347369756587 0.109756666431712 0.781160375580741
0.0462108884466469 0.81377747439403 0.106731750172207 0.791647142866469 0.498596476827431 0.648356117795442 0.465010641863298 0.830675156488262 0.662707990947871 0.588346360640224 0.997486444888636 0.465929759773078 0.97441648809643 0.474365624325919 0.367465536135182 0.696306049575988
0.0270600299850589 0.79127046961089 0.143881324307927 0.766032363924425 0.677279528209936 0.650796864086152 0.581076241476776 0.7971165261933 0.670825624872603 0.652191167200683 0.214264843380079 0.750826688424726 0.589433829484177 0.669775073849987 0.101651080512563 0.775155797817624
0.1128696517789 0.624734499938879 0.12346165109006 0.618726032783365 0.998889978672127 0.122126458070277 0.121496782171091 0.688761467430585 0.897275477774836 0.179768775939581 0.439307859633118 0.439557632703782 0.895838794252306 0.180583755765806 0.323050721339514 0.505506201667073
0.264528235085014 0.765295898943744 0.0203932214518699 0.894481407183427 0.0918465195386275 0.856671465498412 0.37611659879939 0.905272602754673 0.297920156374279 0.747626363309927 0.386882626218721 0.700551338265049 0.903291350141334 0.427290561506513 0.422561282269505 0.681671763202721
0.108202267297012 0.604786711517657 0.105458628612234 0.606251659734197 0.344278323021192 0.478735421047226 0.128617052121309 0.662560615706187 0.96042494004763 0.149747900661363 0.440277020679787 0.427477534319889 0.679619141741059 0.29968234928447 0.167699895765752 0.573018335748209
0.482128558119747 0.537170878555818 0.115986651116172 0.766614841673128 0.461945561639134 0.549818615980886 0.212645131195464 0.83929823680424 0.864786699616947 0.297376965800116 0.273908317787573 0.667652738810582 0.296845247274039 0.653279240714759 0.409644858108075 0.582593014274148
0.306533236019509 0.610437726396444 0.0205165072031537 0.660850274818004 0.959431510101976 0.495359611935285 0.488209117732245 0.664466459847112 0.623895533579065 0.554500291341129 0.0704512691590935 0.652048906396511 0.87931669639841 0.509480436062703 0.164660333575271 0.635443867099387
0.214323707585472 0.728240979906322 0.0241350860638536 0.829288788364442 0.638410085254245 0.502922563286426 0.310808712556069 0.8421118349494 0.753614336316572 0.441714184984028 0.223591852700338 0.723316785468001 0.780112547971339 0.42763560239401 0.165980515819889 0.753925868637837
0.181799541967418 0.79306430610452 0.340436999101867 0.702097142897948 0.34548792891508 0.699200798207589 0.323885236129513 0.897313257794496 0.943816545100218 0.356102403522999 0.755775348516181 0.463930494871699 0.610780661528468 0.547074511382997 0.275702067845630 0.739217966460832
0.0642746074203958 0.82231108887355 0.0298934343357118 0.839035116513373 0.901374057517354 0.415120958792215 0.367146359902858 0.853576174226798 0.834877085499823 0.447467068543807 0.663466911995783 0.530846087414611 0.313532881271711 0.70106443300535 0.49041436363521 0.61502400638193
0.302319260512958 0.749259847933357 0.0737861301950993 0.832787348024404 0.09160192832688 0.826275779754173 0.494261686616563 0.859755739819576 0.548802133450918 0.659171823658139 0.247376770712435 0.769341001223616 0.969884276708893 0.50526880438737 0.465630275603441 0.689570643095238
0.0389927559628343 0.744524602328245 0.00281502461696602 0.75746669986229 0.104624849353543 0.721045602334976 0.400737166782668 0.758473737114162 0.904843388645718 0.434778166572916 0.685497332597152 0.51324627237947 0.798039743256412 0.472985736373387 0.310644333111953 0.647344898793778
0.137325473601145 0.790806772682964 0.140155533569579 0.788724330908184 0.11542592830448 0.806921105411996 0.156025357501337 0.891854915181052 0.902412786334107 0.227832913768307 0.48028750764206 0.538445170873702 0.755403675495814 0.336006562771336 0.170517465661038 0.766383123847024
0.14364036413528 0.843636758096644 0.00370190679001637 0.91131551644378 0.94485821020993 0.456141926321334 0.429473575556089 0.913105878148618 0.886905972374428 0.484169500546108 0.27773121651262 0.778786090404795 0.707294731431856 0.571035298574665 0.182213141081555 0.824981717164728
0.148428618713094 0.6869224988934 0.0938236731606258 0.718269226176343 0.784461213973456 0.321799155119857 0.198066121854971 0.7721300086658 0.800690682030186 0.312482403606338 0.340040683280677 0.576924932347885 0.712558180448901 0.363076090018452 0.752101881843259 0.34037547909712
0.0876184910064466 0.778138341498373 0.00999175268152452 0.834951623528408 0.459788807108692 0.505755170593768 0.110386622078286 0.842264364928075 0.786212736950318 0.266852761609121 0.30381251941435 0.619910743969592 0.538118835998399 0.448427165852611 0.103086100797407 0.766817942157283
0.417292836773158 0.526961780486117 0.00938438308854467 0.724624785974241 0.874397275179811 0.305459538251934 0.244595361838831 0.72917224104456 0.98533789757624 0.251700277673931 0.915116573916748 0.285727907546543 0.274539511870903 0.596136741163494 0.594910013882342 0.440892603109218
0.215887945277295 0.671296476436217 0.0358096735904293 0.76084428212116 0.712685775715688 0.424253037113587 0.281379840443475 0.77865141488781 0.621142891683231 0.469774711185583 0.95182328275405 0.305336752479929 0.581555327788768 0.489460481411798 0.236700747964472 0.660946861275365
0.122912683486283 0.7313126037846 0.0867590472233884 0.756690025722633 0.00437363281746996 0.81451904761453 0.115656276830033 0.817589043799807 0.969797970754438 0.136856070786472 0.290819991612807 0.613452962396903 0.901358165547291 0.184896212626397 0.161466688294401 0.704250284511872
0.139304553597205 0.696449787489493 0.199925676496281 0.660994771432174 0.326143578658111 0.587174664943566 0.193061374122813 0.7779237844801 0.919165873665186 0.240338216090118 0.694393396843225 0.371799188666187 0.674601673780656 0.383374623521686 0.094641476730584 0.722571542279677
0.0903454012021569 0.695376255675445 0.138018188817143 0.67430318810553 0.298964164968907 0.603159342733125 0.29327657187753 0.73531213606784 0.95943462959896 0.311207908269342 0.0416198854800314 0.716914666508138 0.465156376657955 0.529696474675121 0.0732632124968619 0.702927190597395
0.543443782517422 0.518408164775424 0.0081606023724393 0.897419018368225 0.552590946546792 0.511931453802018 0.195140466256849 0.903197187729295 0.944632569222193 0.234343747769735 0.104788954602554 0.829000664086885 0.347867093005726 0.65688755434751 0.404907271333912 0.616499872688251
0.176288796837419 0.741775787808675 0.192694920411535 0.733458797860863 0.99118206074376 0.328670336430661 0.324200132861656 0.831144379029204 0.903538814626904 0.373100575765048 0.959549975814298 0.344706039879936 0.892746914444316 0.378571467467826 0.276959484193328 0.690741362095865
0.535670206229103 0.43151907669163 0.0754370274266477 0.763932281566711 0.108138180229621 0.740313178236024 0.096147004499894 0.818418279552321 0.915551710547607 0.157141578198671 0.151362020988017 0.709093839658793 0.694673326998998 0.316675689915843 0.499866619660525 0.457378978813967
0.0830940347903336 0.762872580348815 0.000824503801405043 0.808408680394442 0.994029263023152 0.25867087664057 0.255366079918677 0.808865042393076 0.96548856087503 0.274468125667846 0.258775340160355 0.66563316010036 0.516118369336794 0.523194060451182 0.216241244334359 0.689175738009835
0.0700601902851786 0.714851143038439 0.0345317277064413 0.735789414318792 0.921215935412795 0.213232761612087 0.166802322545383 0.756140271913442 0.714637912962532 0.334977029747434 0.16972988541238 0.656112009298034 0.758687777941493 0.309016772650793 0.593616159087745 0.406299742004927
0.0628836887399766 0.765228459213188 0.0435171082495769 0.777067000883698 0.673996085120426 0.391663307972307 0.19238130602239 0.803668449686086 0.919874064987156 0.241361259969774 0.405794580467045 0.555611439678178 0.829993960779624 0.296303812142992 0.374492723485077 0.574745862424055
0.0268972743630271 0.732960906691033 0.0127128589887788 0.739658213618031 0.550739170876041 0.485623961910231 0.273501179015471 0.745660711170526 0.932089970364234 0.30556554683693 0.650078757898882 0.438719828977051 0.773796769938476 0.380305190293282 0.110541964855916 0.693467268760656
0.220847262673116 0.519355906425885 0.00984043413226348 0.632214682438948 0.989307387070938 0.108338549053525 0.102619515144052 0.637477921355357 0.553884452264666 0.341228165991856 0.0723017803393304 0.598806706356823 0.600242219802744 0.316433324330926 0.0822314043571722 0.593495763480363
0.0216592228948471 0.850916333272812 0.0226312042236473 0.85057320848293 0.96607882654105 0.517521268511918 0.505546557505868 0.858562381694318 0.529136980846465 0.671768654292215 0.0696210479363799 0.833985050076193 0.835912238855953 0.563472133745371 0.205789307359684 0.785915499747569
0.140036504211167 0.660442495683709 0.178879275282001 0.646052081104057 0.82868560374468 0.405312756764747 0.341844442903179 0.712323020587786 0.8539690525247 0.395945780621764 0.856197978835553 0.395120011172355 0.781406774364913 0.422828550227956 0.265939515718094 0.613798127054413
0.320140970246624 0.662764237132182 0.190802797352856 0.698625207568781 0.845391210701012 0.517130640156739 0.47426300797793 0.751528177527318 0.916632877678093 0.497377807283358 0.189180412329733 0.699075038427291 0.414505207100955 0.636600321001368 0.223441071687744 0.689575750901519
0.09727426450639 0.774486748611977 0.0683697369304748 0.795074896836216 0.94476592128856 0.170834472932654 0.131492283493516 0.843773367146096 0.422374976028821 0.542923661512555 0.948293820489198 0.168321617067005 0.861174820020205 0.230374833127789 0.0235333624059567 0.827010998269592
0.340319973275469 0.61509470500482 0.118266252701398 0.766497279446262 0.157295451777789 0.73988605580508 0.165306004795329 0.847134591364487 0.931596119900118 0.211945725679677 0.262537529692054 0.668128998573196 0.288400420855223 0.65049494004682 0.326613131969138 0.624440421239044
0.114486855095747 0.631255748843876 0.101569372836717 0.637717455207436 0.863599603782516 0.256527414161636 0.188295905067473 0.688525457079712 0.846133932822887 0.265264258921365 0.922928943764418 0.226849125001308 0.664339909823378 0.356203001604913 0.306558496933053 0.535175837493345
0.378848877379823 0.179837163431963 0.0880126868022735 0.150373252913239 0.064343395205948 0.147975374271482 0.242764480211701 0.141456900641862 0.733969161864197 0.215813539909227 0.783445209264755 0.22082583851806 0.771944042742216 0.219660683175432 0.164747667881070 0.158147088114669
0.0386082484399912 0.306253770865376 0.0237034377157647 0.301859682282828 0.236759602964125 0.364670789413328 0.589681759120129 0.294871669690043 0.964043989592693 0.579081564476402 0.528426032979041 0.45065699572978 0.883985015371638 0.555479371126612 0.486974802886241 0.438436754879134
0.0030095043134454 0.267809391493164 0.0554138490942972 0.261404132336613 0.906026795747403 0.157435723075608 0.145949600512173 0.268177236089657 0.686045988257747 0.184323457047494 0.495493509573862 0.207614235970454 0.791224892830132 0.171467688228982 0.431788880034409 0.215400702214401
0.0447875451882756 0.189230696152807 0.24621449801976 0.244964899311893 0.744737906575434 0.382904755629171 0.45353497255769 0.176838123523222 0.7634795520171 0.388090509868601 0.0235785867553204 0.183362244183105 0.386070987709777 0.283662749326142 0.300708400984647 0.260043190553867
0.0346444947978743 0.302892037127138 0.0608469466550698 0.309521219625765 0.163572288405798 0.335510582812489 0.547125586526102 0.294127029949967 0.934525416850755 0.530560611496919 0.286261502187699 0.366550776806771 0.860879951123082 0.51192841496944 0.385450512485565 0.391645453240347
0.117263362546332 0.229477450442805 0.146257960182717 0.228486457345866 0.979602689367622 0.200003948833466 0.199306798478552 0.233485341301112 0.870862084978917 0.203720544237116 0.882571797585115 0.203320323323365 0.709027772426476 0.209251805218849 0.348557709908781 0.221572146686861
