BB BW BB BW BB BW
0.145224458285231 0.659190654097858 0.197680315045855 0.883212312395873 0.299676270108134 0.275652236481611
0.294425253757404 0.676414703184272 0.330709414869064 0.875580995174978 0.376280371992674 0.06616334502942
0.663454706497303 0.900077758028265 0.433708181228627 0.811830931869964 0.480230072010066 0.0401502293221951
0.80144529633434 0.939339357832463 0.394144624968964 0.825377535954921 0.37553780726908 0.492428415821815
0.755603680823184 0.908184214834243 0.443787282812714 0.869381054890494 0.503931403709940 0.257738713676534
0.661963017123322 0.896556661847404 0.504775045623633 0.790444330681192 0.79895942658423 0.907151635011107
0.670840848445924 0.869017993713751 0.493289616487574 0.738404341978479 0.648664769137583 0.221827910891110
0.166057732762835 0.671088940113527 0.200887310786829 0.725210671965825 0.588166102106041 0.103562702892133
0.359598612861239 0.870948122045444 0.44271758339498 0.887812678321043 0.674163988181143 0.210983859502700
0.697221115517828 0.79722674445448 0.554090440338762 0.680531404864133 0.519753972279169 0.0748858999482463
0.659012090752357 0.726009571363321 0.276059401608043 0.788992997463398 0.493921632956959 0.267589280580045
0.685432218907395 0.858713452075262 0.363750389965785 0.870793950063928 0.771791493154998 0.882648829352217
0.484377336781198 0.812152862146205 0.560525864593445 0.724215633487079 0.785932795891001 0.711679860411716
0.216073678827012 0.904782146774072 0.268548357451742 0.871208944912842 0.355972717218493 0.218802723466816
0.618845935987741 0.642137107557839 0.436909069460694 0.785169672312383 0.856031973162007 0.581055265856772
0.393668046266185 0.699208418365689 0.565998302957528 0.837979756927041 0.800384620039635 0.719738210747735
0.513394650045563 0.816138210354286 0.614266074962811 0.819092963607396 0.919064385236673 0.855191224232393
0.359288866949056 0.56057852772429 0.298111584756933 0.803238609540896 0.571291431241505 0.338107265723926
0.527367111428516 0.891609221409426 0.203773311555994 0.804724304568726 0.782508039125664 0.850162264572334
0.350529920624959 0.706184744774037 0.459628718648602 0.769044741167796 0.69688840347217 0.0887008351774029
0.27559739433155 0.765355823853084 0.581965802858083 0.709249167072516 0.639159943012868 0.359513387658023
0.70369310024682 0.851141151792422 0.410341809299811 0.73724430012705 0.922374985356305 0.768347124948932
0.645343081272464 0.915394924283999 0.47521695618053 0.898934641793414 0.698698728555908 0.226303231286327
0.620350026677012 0.789659390965615 0.337087358825225 0.847273765054268 0.624178389541393 0.0725359635983349
0.429783348543459 0.830391477493739 0.718350933688532 0.67567312371735 0.338195313572368 0.12873504377376
0.402349381215608 0.487656549574625 0.382709041108352 0.73167867079239 0.743743327869504 0.819965312322245
0.39759519243622 0.815620181018806 0.429722584643884 0.786666245499302 0.441253715308600 0.286887653294766
0.525196502040399 0.74901680145684 0.444455913744966 0.763012765479147 0.51764242955869 0.0857741181397837
0.585080071665274 0.779321413259146 0.392000613341432 0.826462468150002 0.513745215133885 0.0753872552273603
0.544945116053101 0.886089763323954 0.278649295571401 0.708586875832524 0.80053581107405 0.376786588197516
0.538149485605697 0.878776519646848 0.747734035886393 0.792407424621251 0.876859545083134 0.789994994722376
0.232475699393924 0.716511467897043 0.543555368566636 0.820655726429028 0.67511102129731 0.229233142846648
0.535532697501269 0.748839351879994 0.183298165405254 0.67985982521249 0.770730644602373 0.798295777853205
0.650780435646457 0.758902013850616 0.476826320711352 0.707558285943467 0.714049411900217 0.284779603754023
0.642730814468521 0.864877105708079 0.516471992507832 0.817235525693419 0.275363820169226 0.373754707127746
0.427454624707124 0.685588152601644 0.452884877836654 0.829218307688104 0.371858842835194 0.223546653713733
0.635097233620906 0.737743625442535 0.417049829125986 0.79465621202572 0.930859393754976 0.818544964541248
0.618596496865796 0.831891371766434 0.368834133845708 0.749048833236353 0.560180946240966 0.267823938462453
0.610402230702873 0.89839519003517 0.609384219683121 0.802861450282285 0.195569979525942 0.217307664757589
0.462752021113887 0.871990511475249 0.350751948040937 0.730511098404573 0.610911831986657 0.197047135525364
0.751321237677913 0.734439321338802 0.293230354000811 0.846946022531055 0.469638014391736 0.0524917877914923
0.185063430306369 0.489625772804758 0.366381549130864 0.818062227131817 0.424919932507535 0.158042867561615
0.839830293912377 0.909144875369539 0.427108711229974 0.703386459715259 0.480725165538984 0.053287279240922
0.59370770242821 0.729046608621107 0.324061494854984 0.808259196163944 0.986786554853774 0.831448674144215
0.684058749277304 0.934745436410125 0.489465052104994 0.624175052577054 0.941632071320969 0.798287740863585
0.309233270785837 0.89795966304845 0.544818731923456 0.778812448763609 0.377636419232425 0.445644971391381
0.276609763352694 0.523522758734463 0.332066323412722 0.909467059698431 0.90520231691944 0.756223100198878
0.297798662217425 0.707988972196357 0.469955701087683 0.79536242881786 0.96254328448746 0.565297125036843
0.396390493826734 0.776270673790098 0.372381755783503 0.749462354674852 0.569803634585849 0.100852988141918
0.469850603202392 0.679854838092347 0.434289903852853 0.873604015607678 0.485296928035179 0.0464852159730414
0.651407475810568 0.782311133399477 0.315511801816865 0.730459674128744 0.632999655023601 0.0509556254898616
0.376321951799039 0.903018346025107 0.522948371716675 0.880077890591656 0.5866047629677 0.194284169441083
0.539533764268497 0.844654287734908 0.287014132360578 0.79118511175407 0.639561036985432 0.0761276809043995
0.587482918931754 0.772926094864912 0.49716801727676 0.909636485601682 0.800835051190157 0.650969672984794
0.561642121044651 0.83833630266488 0.522747048806414 0.806961373023806 0.572523011708064 0.423543171419609
0.426231338113706 0.879768961357236 0.432800329962773 0.704502214796157 0.659863196383598 0.305656480921918
0.688846078344939 0.904158868851852 0.388133211867306 0.820679701831135 0.493609768487708 0.247056337221043
0.621002864868216 0.469175636913532 0.573436862698609 0.832788905781327 0.530188707599976 0.157326518464082
0.523196650849703 0.924906355421327 0.306835720026886 0.882348545882388 0.776864657917171 0.787886639680296
0.475189355468183 0.727096790631009 0.279548517930556 0.86233601006815 0.634843176971177 0.154009155345261
0.505991503062447 0.785828882109444 0.401341714820338 0.854190418237327 0.473902745147967 0.0295728864596369
0.355020564061941 0.760437685725933 0.346990103312727 0.868579753198237 0.919124122672349 0.752936956231772
0.473501027307446 0.773212085914531 0.471450872672446 0.724279486938237 0.444953868155073 0.348885687163384
0.673967310318606 0.811211724933868 0.425621394774543 0.850120007576657 0.634227434646983 0.32407134557726
0.40415128521544 0.398413534351188 0.369985177728517 0.679087048244405 0.8486292959032 0.952754723840415
0.710430638674103 0.835077062399033 0.257867819440281 0.842097675751455 0.309216059304177 0.2145556805297
0.648290395092464 0.746746034492588 0.476408323690847 0.772689553583916 0.547784102682074 0.444663202637856
0.704814703535973 0.806467627853653 0.440552481814383 0.751510167123426 0.508565184291587 0.0307979977048940
0.515293184712724 0.821025065698401 0.294689201140696 0.737709324054141 0.232245181277971 0.49210524646718
0.711121378432316 0.884672291642968 0.293640129628721 0.724710949518354 0.772995208434763 0.503213825809327
0.390619476417372 0.881511817795832 0.390483683800795 0.758704534004683 0.313385836624250 0.0468724044615631
0.532923892094774 0.635652864614607 0.329762159900100 0.69233434821582 0.138283209965387 0.0263748512070627
0.644835288521914 0.873984906065907 0.553452043875712 0.894718654258509 0.742889014203317 0.796129201673991
0.519396460231223 0.840750544919304 0.331400526316479 0.734316104796979 0.48498263510290 0.11690142156851
0.569027838158012 0.683961885766345 0.376379295636849 0.83462280987767 0.60015133917911 0.072409879476401
0.608605463894592 0.866004962303158 0.4757493867798 0.835394225054518 0.429318770485176 0.0958384104648016
0.757290124214192 0.899767798876027 0.376357036196126 0.775897360139017 0.666036702477654 0.309768527756106
0.773328447074726 0.882442237383046 0.260075997677655 0.80023387969209 0.638349954441815 0.0610220480764732
0.556608140501499 0.757532079481075 0.44983760000041 0.877067618165641 0.742587786885907 0.67074255713008
0.407165734930512 0.833011025079435 0.511232167342506 0.871965646833412 0.707205472048983 0.0854601552961017
0.696611043846304 0.81820507158816 0.509144454215555 0.715713458269684 0.685786710172159 0.196951189473956
0.695953566968804 0.894361942416163 0.497906308817503 0.896906266914262 0.641466892570019 0.221365382210972
0.361124980843857 0.837225354340314 0.319200659845404 0.80088975609575 0.309244324861067 0.145222648605026
0.351595165118105 0.74666086286282 0.370036877837213 0.712937302799743 0.808386193502874 0.953103334818843
0.580118571346896 0.844268255087208 0.440226591762466 0.74364783108011 0.608433685258441 0.199952307516433
0.278235260461610 0.57187104267114 0.38231604900873 0.855888210237448 0.391068678624137 0.187782615913344
0.523362189873508 0.767647122211595 0.530973351568259 0.749599433030055 0.519966557919563 0.611633074379541
0.540592141420684 0.902847025513155 0.475167703549021 0.875987922397557 0.848987341399905 0.68442676294487
0.379798712249875 0.892013756663019 0.373730291678932 0.820268630642722 0.693846048205072 0.280211166373188
0.793926975545964 0.731341561434802 0.328284166900856 0.764595671385514 0.792384468706757 0.815246448130614
0.600951052745324 0.755371031846495 0.311087096880946 0.645517338790571 0.812419025310083 0.883603772061444
0.518709275272302 0.865050348682372 0.440052499893952 0.776499350306503 0.432993596417121 0.0477863153025582
0.464337427924432 0.85940020858554 0.271651773905468 0.751630375996239 0.329722114132329 0.367815721101331
0.539993405002215 0.761917055954122 0.363780757405252 0.850701666824296 0.577556859656326 0.125086351400000
0.130918126466786 0.533246596582588 0.481676459965393 0.76920667326121 0.623804474228856 0.132110090488991
0.407824210251155 0.779928195249193 0.474630926869783 0.770877723004073 0.519436334399275 0.347385561696182
0.440293176834106 0.891650490381675 0.499272976333479 0.863142144061725 0.655069544713417 0.0890337611418393
0.740478830597343 0.81497373690601 0.529247771482466 0.74902259004882 0.830468582239016 0.771933569135103
0.402096424201368 0.762174945781899 0.372968854916697 0.784102283890562 0.795720987541738 0.911587068006277
0.547733224311913 0.6934768034649 0.595522019738837 0.714398432323777 0.543396865219386 0.217389643547832
0.366921688976032 0.408345938557121 0.3590861173211 0.853366466478408 0.61683147417 0.318230515114912
0.464052978655055 0.884885978027858 0.415778194015337 0.86721648968854 0.726769684577263 0.702890590887692
0.443235680007298 0.726542152518901 0.255556093168530 0.746499657602738 0.7056509009431 0.280302377030891
0.635638254358036 0.880996582564999 0.420190162616186 0.88611859272421 0.83908374877768 0.652482039474357
0.139764651380115 0.741713832188334 0.442154598348557 0.925553183721358 0.397068237076468 0.26975231736357
0.319787360831699 0.811184231926969 0.591056948314708 0.723201455818404 0.732501530348641 0.588561879053019
0.563763564292999 0.864863154188626 0.282501135776127 0.77965895142929 0.8677410161613 0.96032682941547
0.461609675332765 0.756541948680256 0.358888662408477 0.79982714260262 0.409467607651642 0.077481746889849
0.739174139996412 0.848796153728819 0.311401591691007 0.851243376327138 0.595103613642033 0.219564845866116
0.469527647552231 0.77274897263224 0.392759561965761 0.664071049322736 0.98250380193642 0.754464219983718
0.315245381552998 0.820065482717685 0.582484264648008 0.760428632090953 0.669636994425124 0.447953519771355
0.762153658816533 0.846289529093376 0.518770165378622 0.793716369330212 0.362095457044091 0.218108303871544
0.421688796843823 0.757219158497223 0.341516722276153 0.882011777175145 0.640577537763651 0.174470579695932
0.760412467843722 0.914818778853955 0.321576843992449 0.889359982179608 0.75472700747412 0.755231993991168
0.755966436542844 0.868787544252908 0.378277703804578 0.808115170780697 0.866445434635765 0.769627417098901
0.489855358721765 0.848331568443006 0.51303075462263 0.872873165891958 0.586980403595455 0.154377026434903
0.525708721254008 0.840065482589156 0.327384571096543 0.75503924239302 0.651799891802063 0.199557627817490
0.588184070586655 0.919968286348856 0.498319815520778 0.810290188899031 0.236850054968022 0.0644240221327794
0.470317526239296 0.713525323198853 0.463956143560189 0.710214387176911 0.780115626746524 0.668917412294751
0.506757698709194 0.587959702949163 0.365986044075551 0.848176330032982 0.589687538904576 0.222719457226746
0.205431907299839 0.761335683338805 0.462067960444208 0.876279004945691 0.898251024943764 0.808552018030137
0.43302560976699 0.860331387938198 0.528685970820572 0.819627326193285 0.558575700988713 0.207428494728671
0.700474650623463 0.881027823536545 0.429175480434462 0.811432647003795 0.521114056882799 0.189710974412512
0.73055893079163 0.784804227070125 0.244270147088138 0.75945185315527 0.581552317263432 0.293660362227739
0.306146699081304 0.755780597871777 0.346426843319580 0.660086085589547 0.486275192656296 0.088052421646491
0.55312722289205 0.820208318497728 0.55245287747356 0.82087452454228 0.586534002153543 0.0918873273487366
0.383632509839204 0.742590843166041 0.230465421236330 0.769851861642757 0.665380815841759 0.0797990603784773
0.522141452690625 0.654121853020064 0.399747911216485 0.806488024595824 0.316959435267173 0.200975830441785
0.651153013400759 0.836305034736756 0.225511463710468 0.679898342134144 0.954462020513235 0.873730791297366
0.79896274123626 0.716962388635738 0.524235746485098 0.634231197914688 0.199066509357960 0.134444953465227
0.680478247589229 0.661918498483972 0.528355317690779 0.81616671152462 0.285859698069547 0.0885114291589405
0.240367859670729 0.658883643267862 0.375365909242113 0.662766747650528 0.726498463915134 0.813398590932816
0.637108065944877 0.489174724185184 0.419496305666219 0.652257438728303 0.221434184668109 0.0649417943306323
0.436917241002504 0.763740731341293 0.309517191195537 0.796438394252564 0.554641356456845 0.0248641457097059
0.775532194647598 0.9087137715382 0.451313654267498 0.775369879330807 0.60263595439803 0.519725407025385
0.285740117763743 0.713498191663069 0.291102743575311 0.810991237648145 0.670125721387389 0.189969979994456
0.728108383699572 0.838665499616945 0.222010984535103 0.762327291923922 0.565530399763575 0.0781604145494235
0.495767785644643 0.872516971299904 0.459992662527452 0.755245963079057 0.893281743674455 0.750835230434525
0.357379416270161 0.730448734087426 0.558293974240649 0.813310986712798 0.547386619862095 0.376981674779924
0.273337235148316 0.72556255925719 0.453932823152072 0.689832619584485 0.5765864025321 0.088409279865331
0.549406232518127 0.870295526243398 0.409335059769889 0.855700815144254 0.772737468017548 0.684769732843817
0.329068967336504 0.775879846712885 0.60657445419299 0.843203645157008 0.926261494812165 0.944805325005657
0.664638686636073 0.900595693869333 0.184127723596435 0.794894123224153 0.749658435482024 0.84018680856006
0.778608939106656 0.825708733297136 0.441832230965309 0.812998214311717 0.291350337676037 0.268349798432686
0.564867067788249 0.842058551441465 0.289498526130368 0.697334354330906 0.460165890188277 0.148326066830686
0.888885031590154 0.815481605701878 0.486348061553341 0.753191382204767 0.834826216729786 0.8719831179484
0.349693567779846 0.884531203713459 0.367427925793617 0.837717936173522 0.70125661089409 0.258106146458015
0.469385206079904 0.88910173699467 0.428114067832802 0.86926424784807 0.43015810940863 0.0956373582579126
0.367897296844808 0.767432512504118 0.278979720816658 0.752402714074905 0.743188395151158 0.741645101236803
0.59504311151759 0.922399648948737 0.406015144409831 0.815574177358377 0.390403713169811 0.117654063261675
0.682444299971704 0.870936332307239 0.542726389535872 0.825329214048932 0.8684862004876 0.844280578403249
0.473150816262435 0.877980542668793 0.415548206516474 0.759511256585843 0.720287678236975 0.366895857406261
0.477100717818323 0.757906799046223 0.290844119062055 0.828261478496244 0.264758435900138 0.170134179586072
0.53526825092473 0.864233223496194 0.336143985361283 0.75058647017533 0.577993077262294 0.180160409095824
0.61384793717902 0.8330071584896 0.443456201451333 0.810840248840083 0.840107921222314 0.56299060228851
0.590457724603325 0.822748408975014 0.578704862459478 0.847860519935027 0.462006628124028 0.286123068854742
0.225999629093651 0.385205218851212 0.534561836177217 0.697408992102709 0.454261302446732 0.320731972285764
0.325184642791463 0.776120702353268 0.474065569221133 0.79814717436764 0.309212515263572 0.141243451792128
0.640939089595728 0.784511273059376 0.342828218516874 0.756488641112044 0.464100679484527 0.332736962046746
0.39072018706314 0.739302950498677 0.362787373093325 0.847966240842032 0.526009746629945 0.172024613307080
0.101639208863954 0.633968306724045 0.50195583268323 0.822666853251477 0.416047912979411 0.309570853497347
0.50922559560972 0.883816571460934 0.549228425565976 0.89449998070455 0.464442864011758 0.310496885457913
0.54804496956285 0.924081153503478 0.193621408555624 0.750494638951778 0.736607729781603 0.735132599107172
0.578547137113809 0.763943945161837 0.201489409402331 0.826837698843494 0.834857767141663 0.875990269365475
0.700122455308408 0.929547604099496 0.474324547960354 0.681993432707307 0.804754059060412 0.712408333679719
0.49943847914913 0.720065917528257 0.368142960458195 0.89672896779872 0.722171544874903 0.183345806400433
0.718006319841363 0.82526361393065 0.355685715156099 0.786365335840252 0.705568372465768 0.0230041956557274
0.448090119289698 0.739725117081164 0.419145767089473 0.687460180762272 0.648455295013627 0.428029521340059
0.385722787079883 0.826296911200669 0.397385685445301 0.843747684130074 0.694671934981694 0.151015575184311
0.698566567864886 0.719453375467795 0.434053677151368 0.830698206479913 0.897877298214329 0.97285346688986
0.533744430313096 0.624501719764939 0.296104339438257 0.735981773814496 0.636328487436524 0.132801418756748
0.519570219559055 0.573806260586604 0.593557696300893 0.731034967277863 0.560005584993788 0.137324519242356
0.416834315192490 0.643596744348796 0.487520310492551 0.845411685133434 0.511263446458884 0.501354603810397
0.261863311020972 0.483986971985945 0.542260349292055 0.764596873992604 0.526969668772002 0.148995327513811
0.369711025163408 0.786943932925348 0.319694291470172 0.853567702812299 0.404112712463096 0.313480477001324
0.66966231589986 0.846488008916197 0.316837207056325 0.802921646677367 0.555173468840979 0.157276611136431
0.691582184362473 0.791242790639662 0.243804118612316 0.766174201344462 0.750572275907934 0.632974349146025
0.178468820728056 0.892349157943623 0.423763238607726 0.886783599176999 0.711729512939354 0.0558261284987842
0.814039071486308 0.859510121077613 0.315396852586629 0.67498130121364 0.468785912636541 0.143815507934736
0.267371721422973 0.645142376970837 0.47520888830045 0.78222557096659 0.773627154745661 0.858903291365723
0.368805830357704 0.67219337669313 0.346605782067035 0.861220175628231 0.370679875711908 0.0660433078673185
0.464796260555172 0.571368243122992 0.405202908686972 0.81750394083899 0.411307328245767 0.059759439693464
0.51839380779671 0.623266999794504 0.374136506096951 0.75553868836466 0.6725360910136 0.295145764292439
0.490196630824315 0.729576959985658 0.561868383555195 0.777672810129942 0.487545327068367 0.195305657858815
0.494721564201388 0.825022967587833 0.31359814563659 0.81985255674116 0.849455830600897 0.732546026211387
0.427132481474819 0.769014989988958 0.356364632306847 0.818697576707099 0.470902150514782 0.404216302281702
0.495674895099393 0.716824479097726 0.496358709575146 0.601314349035182 0.453862845236829 0.202997476128157
0.113545733542507 0.41112674590457 0.600510703582657 0.793417703455299 0.469933634219427 0.507774687779491
0.701021465352085 0.942337376264213 0.31025752986493 0.797385878905261 0.897834378826044 0.813473379084294
0.518376660594106 0.743861791948865 0.369750304960199 0.827478371489413 0.782723048437206 0.757477511950524
0.572370221223801 0.772129937304001 0.321088132431936 0.740312222511806 0.385846454686124 0.396217802579823
0.525499913085284 0.888654377654628 0.315928318831182 0.689927571479075 0.752757929084574 0.719398034440636
0.409719666306623 0.885702408270286 0.359900603128034 0.713744997062549 0.459559133498769 0.0541383337028275
0.585090982630064 0.871917243716871 0.415498377790905 0.858808045367538 0.585163050987908 0.0481734381949417
0.687030249235932 0.807457568216112 0.480367383676103 0.715328463123057 0.651829727348995 0.480739634235083
0.264588633561158 0.73936650610058 0.461183134137833 0.748513221184793 0.527693160840233 0.153476534907642
0.505684360583198 0.707344945507376 0.471569571823967 0.855278359263458 0.481745796931293 0.138177767430718
0.362174183513567 0.83758397425685 0.410412179107784 0.741831017095439 0.362597403675536 0.183240987574761
0.244601717583787 0.877151421015043 0.363948471051297 0.860290453947768 0.70628653250133 0.311547042792255
0.767119125898726 0.846454182045262 0.349463208464171 0.77381256270624 0.44000864475576 0.0486777785951481
0.321476853535422 0.844134490632916 0.512311785030605 0.87080889776629 0.782348806315944 0.668423417530126
0.817556184030035 0.671234071440123 0.344439876211612 0.792610532513486 0.896972047323253 0.793416838857244
0.583648657713308 0.578803385850705 0.536450828246812 0.706691740159039 0.702416452485044 0.124148659712635
0.272699868192889 0.549164265499435 0.383478327334429 0.89144419515263 0.625421546931053 0.0293062482564140
0.675046735052568 0.937843984247994 0.486324183831266 0.75730705630452 0.723013654293938 0.280997081244453
0.539582670019225 0.726440955120895 0.374769130459073 0.74845589471039 0.481952263814969 0.102798340619357
0.580110037622069 0.788090852760206 0.661356599678001 0.835026507635593 0.564634621275968 0.0880528010183175
0.477195323500178 0.893084146799536 0.290808074906466 0.768147040672615 0.227489056256385 0.107007996667991
0.717239988186972 0.908104170204421 0.453066563627222 0.84315866991699 0.67461493776379 0.0608285496715616
0.408229787815507 0.778744177155679 0.543918430530990 0.774350714889543 0.484893097461009 0.103040723554519
0.256678626124639 0.750161534957247 0.28340558913642 0.688757320669764 0.55789752468284 0.0604368872636122
0.63751403185085 0.861224791664544 0.451242828868433 0.816438520429472 0.428274094370083 0.0774658149968644
0.354828648741338 0.791729702147325 0.301730155540599 0.74271623085034 0.650386381417648 0.0453941996988060
0.467803506531990 0.9315982597951 0.49871676047777 0.798104993254032 0.620837436571059 0.295786440156119
0.68878968687811 0.837027493306933 0.315295891682085 0.925712233693621 0.382231619024745 0.0739759820197559
0.554702800743151 0.806647435294822 0.340300649368339 0.841504927389135 0.69510314880895 0.188578872642681
0.617303262499482 0.913935546962194 0.284073189173228 0.869869875702837 0.566159223913764 0.305084875611517
0.151233483608325 0.854113875697923 0.51689624195275 0.665118952407698 0.716760060193489 0.017128194130971
